,VIX,VVIX,SKEW,VIX3M,PUT,BXM,CLL,price,dix,gex,volatility_5d,volatility_10d,volatility_20d,volatility_50d,vix_level,vix_change_1d,vix_change_5d,vix_change_10d,vix_change_20d,vvix_ratio,vvix_signal,term_spread,term_spread_pct,term_regime,gex_positive,gex_ma_20,gex_ratio,gex_signal,dix_ma_20,dix_ratio,dix_signal,put_ma_20,put_ratio,put_signal,skew_ma_20,skew_ratio,skew_signal,vix_momentum_5d,vix_momentum_10d,vix_momentum_20d,vix_momentum_50d,vol_regime,bull_signal_count,bear_signal_count,composite_signal
2014-08-06,16.37,96.38,124.41,16.93,1435.42,1073.78,638.18,1920.23999,0.3971295726141455,1432870393.477,0.7963165199909651,2.0754126764983276,1.9774015379047316,1.628936061937266,MEDIUM_LOW,-0.029638411381149976,0.2280570142535634,0.42100694444444464,0.40515021459227474,5.8875992669517405,HIGH_VOL_OF_VOL,0.5599999999999987,0.03420891875381788,FLAT,1,2942537286.244495,0.4869506327669158,WEAK_GEX,0.3866104937541389,1.0272084669970083,NEUTRAL_DIX,1454.484,0.9868929462269782,NEUTRAL_PUT,133.29500000000002,0.93334333620916,LOW_SKEW,0.2280570142535634,0.42100694444444464,0.40515021459227474,0.422241529105126,LOW_VOL_UP,1,1,NEUTRAL
2014-08-07,16.66,97.4,124.68,17.22,1427.94,1068.24,635.68,1909.569946,0.4169412137878672,1036756007.105,0.7622663576536333,1.915731365995506,2.092176592627773,1.741215491476358,MEDIUM_LOW,0.017715332926084182,-0.01710914454277279,0.4070945945945945,0.32327243844320885,5.846338535414166,HIGH_VOL_OF_VOL,0.5599999999999987,0.03361344537815118,FLAT,1,2839292836.079245,0.3651458539009479,WEAK_GEX,0.38846598045291725,1.0733017426693332,STRONG_DIX,1453.258,0.9825784547547648,NEUTRAL_PUT,132.8075,0.9388024019727802,LOW_SKEW,-0.01710914454277279,0.4070945945945945,0.32327243844320885,0.4263698630136987,NEUTRAL_VOL,2,1,BULLISH
2014-08-08,15.77,91.84,120.36,16.69,1444.14,1080.47,640.58,1931.589966,0.3894547464168023,1795655354.03,0.7127201414374397,1.7259020185891856,2.1103152670438816,1.8026401159846825,MEDIUM_LOW,-0.05342136854741897,-0.07398708162066947,0.24271079590228517,0.3054635761589404,5.823715916296766,HIGH_VOL_OF_VOL,0.9200000000000017,0.05833861762840848,FLAT,1,2757776633.596245,0.651124290544299,WEAK_GEX,0.3883082404477723,1.0029525666715389,NEUTRAL_DIX,1452.7525,0.9940715985689235,NEUTRAL_PUT,131.8885,0.9125890430173973,LOW_SKEW,-0.07398708162066947,0.24271079590228517,0.3054635761589404,0.36300777873811585,LOW_VOL_DOWN,1,1,NEUTRAL
2014-08-11,14.23,87.54,124.24,15.76,1448.52,1083.79,641.47,1936.920044,0.4340529543067713,2205005857.06,1.0622146675746158,1.4852268812815754,2.058206360172692,1.8136440260049382,LOW,-0.09765377298668354,-0.05886243386243384,0.1329617834394905,0.20389170896785114,6.151791988756149,HIGH_VOL_OF_VOL,1.5299999999999994,0.10751932536893881,CONTANGO,1,2663120687.845575,0.8279781938248608,NEUTRAL_GEX,0.3910697858066175,1.1099117601517006,STRONG_DIX,1452.3135,0.9973879606572548,NEUTRAL_PUT,131.1035,0.9476482321219495,LOW_SKEW,-0.05886243386243384,0.1329617834394905,0.20389170896785114,0.2482456140350877,LOW_VOL_DOWN,2,0,BULLISH
2014-08-12,14.13,85.98,123.69,15.7,1446.84,1082.13,640.33,1933.75,0.4196735026777695,1985433895.98,1.187653148023782,1.3591516962156462,2.0047548741095103,1.8231084578219083,LOW,-0.007027406886858767,-0.16241849436870182,0.06400602409638556,0.18143812709030094,6.084925690021231,HIGH_VOL_OF_VOL,1.5699999999999985,0.111111111111111,CONTANGO,1,2567269386.225575,0.773364067920821,WEAK_GEX,0.39257025172953935,1.0690405114213872,STRONG_DIX,1451.794,0.9965876701515503,NEUTRAL_PUT,130.442,0.9482375308566259,LOW_SKEW,-0.16241849436870182,0.06400602409638556,0.18143812709030094,0.22020725388601048,LOW_VOL_DOWN,2,1,BULLISH
2014-08-13,12.9,81.27,126.93,14.85,1456.98,1089.69,643.26,1946.719971,0.397595580217673,2869218347.8418,1.4802938897431779,1.4446764343590988,1.8946086944975813,1.8210884388307462,LOW,-0.08704883227176219,-0.2119731215638363,-0.032258064516129004,0.17272727272727284,6.3,HIGH_VOL_OF_VOL,1.9499999999999993,0.15116279069767435,CONTANGO,1,2503318544.3846655,1.146165898174607,NEUTRAL_GEX,0.3932009041460359,1.0111766682764414,NEUTRAL_DIX,1451.712,1.0036288189392937,NEUTRAL_PUT,130.0455,0.9760430003344983,LOW_SKEW,-0.2119731215638363,-0.032258064516129004,0.17272727272727284,0.08677337826453257,LOW_VOL_DOWN,1,0,BULLISH
2014-08-14,12.42,78.48,132.46,14.43,1463.34,1094.47,645.57,1955.180054,0.3912603886034003,3221811087.95,1.3084914978750224,1.6682925402915285,1.9303146730118348,1.8198542664242643,LOW,-0.037209302325581395,-0.25450180072028816,-0.2672566371681415,-0.1458046767537826,6.3188405797101455,HIGH_VOL_OF_VOL,2.01,0.16183574879227053,CONTANGO,1,2530900121.45745,1.2729902142857696,STRONG_GEX,0.39267401730341717,0.9963999943013174,NEUTRAL_DIX,1452.1365,1.00771518379987,NEUTRAL_PUT,130.086,1.01824946573805,NEUTRAL_SKEW,-0.25450180072028816,-0.2672566371681415,-0.1458046767537826,0.0281456953642385,LOW_VOL_DOWN,1,0,BULLISH
2014-08-15,13.15,82.2,135.43,14.42,1475.46,1093.15,645.66,1955.060059,0.4333090346743702,3387723209.05,0.7888155678048979,1.6332979587982244,1.8863868973035374,1.8169357586394193,LOW,0.058776167471819685,-0.16613823715916287,-0.22783323546682333,0.0903814262023217,6.250950570342205,HIGH_VOL_OF_VOL,1.2699999999999996,0.09657794676806081,CONTANGO,1,2437714739.601115,1.3897127313609858,STRONG_GEX,0.39389164325873055,1.1000716620681086,STRONG_DIX,1452.884,1.015538749136201,NEUTRAL_PUT,129.798,1.0433904990831908,NEUTRAL_SKEW,-0.16613823715916287,-0.22783323546682333,0.0903814262023217,0.12585616438356162,LOW_VOL_DOWN,2,0,BULLISH
2014-08-18,12.32,81.02,138.46,13.91,1481.83,1098.73,650.53,1971.73999,0.3741251768790609,2890126431.155,0.7257616688772341,1.7969158763444637,1.907003436091775,1.7972284331209891,LOW,-0.06311787072243347,-0.13422347153900216,-0.18518518518518512,-0.03825136612021862,6.5762987012987,HIGH_VOL_OF_VOL,1.5899999999999999,0.12905844155844154,CONTANGO,1,2451920520.92674,1.1787194594964414,NEUTRAL_GEX,0.3928331402157575,0.9523768200248545,NEUTRAL_DIX,1453.987,1.019149414678398,NEUTRAL_PUT,129.7835,1.066853644723713,NEUTRAL_SKEW,-0.13422347153900216,-0.18518518518518512,-0.03825136612021862,0.1481826654240448,LOW_VOL_DOWN,0,0,NEUTRAL
2014-08-19,12.21,80.84,138.69,13.79,1484.71,1100.66,653.48,1981.599976,0.3677133240669164,3364523180.485,0.40478389297447676,1.7110113968036451,1.9085289871363025,1.7855268015871049,LOW,-0.008928571428571397,-0.13588110403397025,-0.27622999407231774,-0.002450980392156854,6.62080262080262,HIGH_VOL_OF_VOL,1.5799999999999983,0.12940212940212925,CONTANGO,1,2464864492.2398453,1.3649931633473396,STRONG_GEX,0.3924486167579368,0.936971894829541,WEAK_DIX,1455.0620000000001,1.0203757640567892,NEUTRAL_PUT,129.8995,1.067671546079854,NEUTRAL_SKEW,-0.13588110403397025,-0.27622999407231774,-0.002450980392156854,0.09506726457399117,LOW_VOL_DOWN,1,1,NEUTRAL
2014-08-20,11.78,79.9,135.46,13.76,1485.78,1101.62,654.89,1986.51001,0.3869489855714362,3582391012.938,0.49671923660316825,1.6227415074471347,1.8910689680992443,1.7739086440832363,LOW,-0.03521703521703534,-0.0868217054263567,-0.28039095907147227,0.02256944444444442,6.782682512733447,HIGH_VOL_OF_VOL,1.9800000000000004,0.168081494057725,CONTANGO,1,2462492201.221495,1.4547826836409838,STRONG_GEX,0.39360256507837516,0.9830956906858215,NEUTRAL_DIX,1456.1264999999999,1.0203646455167186,NEUTRAL_PUT,130.04500000000002,1.0416394325041332,NEUTRAL_SKEW,-0.0868217054263567,-0.28039095907147227,0.02256944444444442,0.07188353048225649,LOW_VOL_DOWN,1,0,BULLISH
2014-08-21,11.76,79.61,135.75,13.53,1487.13,1102.68,656.63,1992.369995,0.3919124193903368,3800806026.0,0.5650929127246868,1.2866498271749798,1.8961353354992871,1.7720724751389438,LOW,-0.001697792869269965,-0.0531400966183575,-0.2941176470588236,-0.006756756756756799,6.769557823129252,HIGH_VOL_OF_VOL,1.7699999999999996,0.15051020408163263,CONTANGO,1,2467587268.784645,1.540292444397317,STRONG_GEX,0.39469266180817475,0.9929559308118345,NEUTRAL_DIX,1457.236,1.0205141788975842,NEUTRAL_PUT,130.14249999999998,1.043087384981847,NEUTRAL_SKEW,-0.0531400966183575,-0.2941176470588236,-0.006756756756756799,0.01379310344827589,LOW_VOL_DOWN,1,0,BULLISH
2014-08-22,11.47,79.58,135.1,13.51,1486.97,1102.47,655.26,1988.400024,0.4025600926412689,3274601002.355,0.35038550199995755,0.9600005786990903,1.9615822694964091,1.7802469904316585,LOW,-0.024659863945578175,-0.12775665399239544,-0.27266962587190857,-0.09613869188337265,6.938099389712292,HIGH_VOL_OF_VOL,2.039999999999999,0.1778552746294681,CONTANGO,1,2490571383.306145,1.314799095622822,STRONG_GEX,0.39561435556707847,1.0175568378054287,NEUTRAL_DIX,1458.4745,1.0195378801617718,NEUTRAL_PUT,130.1345,1.038156676361764,NEUTRAL_SKEW,-0.12775665399239544,-0.27266962587190857,-0.09613869188337265,-0.08678343949044587,LOW_VOL_DOWN,1,0,BULLISH
2014-08-25,11.7,79.33,135.42,13.57,1489.35,1103.89,658.14,1997.920044,0.3780638295782676,3686238657.65,0.26819768830434787,0.8161317976298311,2.0041322442978324,1.7841605125929891,LOW,0.020052310374890858,-0.05032467532467544,-0.17779339423752638,-0.06847133757961787,6.78034188034188,HIGH_VOL_OF_VOL,1.870000000000001,0.15982905982905993,CONTANGO,1,2522262140.776145,1.4614811831238441,STRONG_GEX,0.39616500285686523,0.9543090047125198,NEUTRAL_DIX,1459.7755,1.0202596221131262,NEUTRAL_PUT,130.1545,1.040455766031908,NEUTRAL_SKEW,-0.05032467532467544,-0.17779339423752638,-0.06847133757961787,-0.039408866995073955,LOW_VOL_DOWN,1,0,BULLISH
2014-08-26,11.63,79.39,133.54,13.71,1489.93,1104.78,658.73,2000.02002,0.3622798517201664,3794250967.6826,0.12517987063353123,0.5666313714421499,2.0671108747292073,1.7899497655709513,LOW,-0.005982905982905851,-0.04750204750204745,-0.1769285208775655,-0.12424698795180711,6.826311263972484,HIGH_VOL_OF_VOL,2.08,0.17884780739466896,CONTANGO,1,2570541186.349775,1.4760514197675705,STRONG_GEX,0.3947005908831821,0.9178599173351348,WEAK_DIX,1461.2345,1.0196378473133505,NEUTRAL_PUT,130.214,1.0255425683874237,NEUTRAL_SKEW,-0.04750204750204745,-0.1769285208775655,-0.12424698795180711,-0.08063241106719365,NEUTRAL_VOL,1,1,NEUTRAL
2014-08-27,11.78,78.85,135.41,13.92,1490.05,1105.44,658.75,2000.119995,0.3828645910847429,3691243014.178,0.12517987063353123,0.5058282536726112,2.1176498269252133,1.7921958256711839,LOW,0.012897678417884695,0.0,-0.0868217054263567,-0.11627906976744196,6.693548387096774,HIGH_VOL_OF_VOL,2.1400000000000006,0.1816638370118846,CONTANGO,1,2600897427.067575,1.4192189879397716,STRONG_GEX,0.39513473160999846,0.9689469450704569,NEUTRAL_DIX,1462.6825,1.018710485700075,NEUTRAL_PUT,130.45749999999998,1.0379625548550295,NEUTRAL_SKEW,0.0,-0.0868217054263567,-0.11627906976744196,-0.02321724709784423,NEUTRAL_VOL,1,0,BULLISH
2014-08-28,12.05,80.53,137.95,14.13,1489.89,1104.72,657.71,1996.73999,0.3696781702601934,3287387735.025,0.21407942454101453,0.486649543068753,2.0165939888317124,1.770657666357552,LOW,0.022920203735144362,0.024659863945578397,-0.029790660225442744,-0.28908554572271383,6.682987551867219,HIGH_VOL_OF_VOL,2.08,0.17261410788381742,CONTANGO,1,2700892207.5869703,1.2171488094898895,STRONG_GEX,0.3941418361913677,0.9379318212763984,WEAK_DIX,1465.191,1.0168571879024646,NEUTRAL_PUT,130.9195,1.053700938362887,NEUTRAL_SKEW,0.024659863945578397,-0.029790660225442744,-0.28908554572271383,0.13572101790763447,NEUTRAL_VOL,1,1,NEUTRAL
2014-08-29,11.98,81.11,127.01,14.27,1490.81,1105.74,659.77,2003.369995,0.3830828118204303,3569236748.83,0.18047160444730428,0.2661160982897966,1.8711451601971074,1.7491526111649212,LOW,-0.0058091286307053736,0.04446381865736693,-0.08897338403041821,-0.2965355255431592,6.770450751252087,HIGH_VOL_OF_VOL,2.289999999999999,0.191151919866444,CONTANGO,1,2806307481.98512,1.2718623214820355,STRONG_GEX,0.39439675582686856,0.9713132934303221,NEUTRAL_DIX,1467.8764999999999,1.0156235895867263,NEUTRAL_PUT,130.8235,0.9708500384105303,LOW_SKEW,0.04446381865736693,-0.08897338403041821,-0.2965355255431592,0.12806026365348422,NEUTRAL_VOL,2,0,BULLISH
2014-09-02,12.25,82.41,131.72,14.46,1491.74,1106.5,659.97,2002.280029,0.3948919895108029,3642237656.585,0.24056184238518344,0.2535284336280076,1.835137381922419,1.7304113466380293,LOW,0.022537562604340478,0.047008547008547064,-0.005681818181818232,-0.18981481481481477,6.72734693877551,HIGH_VOL_OF_VOL,2.210000000000001,0.1804081632653062,CONTANGO,1,2892081555.3558702,1.259382761817318,STRONG_GEX,0.39470000426809093,1.0004864080076918,NEUTRAL_DIX,1470.0490000000002,1.0147552904699093,NEUTRAL_PUT,131.0665,1.0049860185478365,NEUTRAL_SKEW,0.047008547008547064,-0.005681818181818232,-0.18981481481481477,0.12903225806451624,NEUTRAL_VOL,1,0,BULLISH
2014-09-03,12.36,80.77,131.55,14.39,1491.78,1106.11,659.43,2000.719971,0.3740522435355965,3149865491.925,0.22810085491228063,0.2795711000643835,1.6213944615678115,1.713253308171736,LOW,0.00897959183673458,0.06276870163370574,0.01228501228501222,-0.2673384706579728,6.534789644012945,HIGH_VOL_OF_VOL,2.030000000000001,0.16423948220064735,CONTANGO,1,2983369103.8651204,1.0558081760128757,NEUTRAL_GEX,0.39237952396790093,0.9532919550771367,NEUTRAL_DIX,1472.9305,1.0127972772646097,NEUTRAL_PUT,131.413,1.0010425148196906,NEUTRAL_SKEW,0.06276870163370574,0.01228501228501222,-0.2673384706579728,0.12568306010928953,LOW_VOL_UP,0,0,NEUTRAL
2014-09-04,12.64,79.99,130.15,14.54,1491.09,1106.08,658.42,1997.650024,0.4035401335926376,2940758523.29,0.26311594404685096,0.3657503702316283,1.4071938294659334,1.7111080668177407,LOW,0.02265372168284796,0.07300509337860794,0.07300509337860794,-0.2278558338423946,6.328322784810126,HIGH_VOL_OF_VOL,1.8999999999999986,0.15031645569620242,CONTANGO,1,3058763510.35577,0.9614206895478347,NEUTRAL_GEX,0.3927000520168255,1.0276039728544462,NEUTRAL_DIX,1475.7140000000002,1.0104193631015221,NEUTRAL_PUT,131.7,0.9882308276385726,NEUTRAL_SKEW,0.07300509337860794,0.07300509337860794,-0.2278558338423946,0.042044517724649566,LOW_VOL_UP,0,0,NEUTRAL
2014-09-05,12.09,77.33,137.49,14.08,1492.59,1107.61,661.7,2007.709961,0.3778573894749565,3433546164.495,0.2557928849903051,0.360347054922406,1.0714913365087617,1.7056846731104347,LOW,-0.04351265822784811,0.003319502074688785,0.028061224489795977,-0.2743097238895559,6.396195202646815,HIGH_VOL_OF_VOL,1.9900000000000002,0.16459884201819688,CONTANGO,1,3178603018.2252703,1.0802060354212064,NEUTRAL_GEX,0.39074586080118,0.9670157188618782,NEUTRAL_DIX,1478.9465,1.0092251477656562,NEUTRAL_PUT,132.3405,1.0389109909664844,NEUTRAL_SKEW,0.003319502074688785,0.028061224489795977,-0.2743097238895559,0.043140638481449445,NEUTRAL_VOL,0,0,NEUTRAL
2014-09-08,12.66,77.84,132.91,14.39,1492.63,1107.26,659.81,2001.540039,0.4079699101668054,3213963363.84,0.24768932155348666,0.36417944293707777,0.7558785407880497,1.6980478106782386,LOW,0.047146401985111774,0.056761268781302165,0.10374891020052313,-0.19720989220038043,6.148499210110585,HIGH_VOL_OF_VOL,1.7300000000000004,0.13665086887835706,CONTANGO,1,3249518418.7157702,0.9890583617957083,NEUTRAL_GEX,0.39167161898868014,1.0416121321739074,NEUTRAL_DIX,1481.3709999999999,1.0076003917992187,NEUTRAL_PUT,132.96800000000002,0.9995638048252209,NEUTRAL_SKEW,0.056761268781302165,0.10374891020052313,-0.19720989220038043,0.08856405846947535,LOW_VOL_UP,0,0,NEUTRAL
2014-09-09,13.5,79.3,136.88,14.84,1490.9,1105.77,655.65,1988.439941,0.3905974359323729,2457727705.165,0.5292447449068897,0.5394688745961383,0.6749027220372933,1.6868112169519391,LOW,0.06635071090047395,0.1020408163265305,0.15384615384615397,-0.05130007027406891,5.874074074074074,HIGH_VOL_OF_VOL,1.3399999999999999,0.09925925925925926,CONTANGO,1,3262154511.12102,0.7534062831133086,WEAK_GEX,0.38949884306996024,1.0028205292055652,NEUTRAL_DIX,1483.49,1.0049949780584972,NEUTRAL_PUT,133.6,1.024550898203593,NEUTRAL_SKEW,0.1020408163265305,0.15384615384615397,-0.05130007027406891,0.19893428063943164,LOW_VOL_UP,0,1,BEARISH
2014-09-10,12.88,82.12,130.53,14.63,1492.55,1106.68,657.88,1995.689941,0.3760006036236961,3169051486.265,0.5087042362822729,0.5126716514628287,0.5458578473160486,1.6771710997872031,LOW,-0.045925925925925815,0.04207119741100329,0.10748065348237312,-0.08846426043878275,6.375776397515528,HIGH_VOL_OF_VOL,1.75,0.1358695652173913,CONTANGO,1,3321335390.63527,0.9541497962537463,NEUTRAL_GEX,0.38731519811725656,0.9707871146070155,NEUTRAL_DIX,1485.7755,1.00455957175226,NEUTRAL_PUT,133.94199999999998,0.9745262874975738,NEUTRAL_SKEW,0.04207119741100329,0.10748065348237312,-0.08846426043878275,0.11322385479688846,NEUTRAL_VOL,0,0,NEUTRAL
2014-09-11,12.8,83.1,132.72,14.68,1493.13,1107.54,658.41,1997.449951,0.3980718087317773,3292732696.68,0.5047573674663125,0.4712029522548221,0.5402755145125255,1.6592850193720312,LOW,-0.006211180124223614,0.012658227848101333,0.08658743633276744,-0.007751937984496138,6.492187499999999,HIGH_VOL_OF_VOL,1.879999999999999,0.14687499999999992,CONTANGO,1,3342511108.07718,0.9851074806372698,NEUTRAL_GEX,0.38733900954296174,1.0277090582781208,NEUTRAL_DIX,1487.583,1.003728867565709,NEUTRAL_PUT,134.2315,0.9887396028502996,NEUTRAL_SKEW,0.012658227848101333,0.08658743633276744,-0.007751937984496138,0.14798206278026904,NEUTRAL_VOL,0,0,NEUTRAL
2014-09-12,13.31,89.25,127.37,15.04,1491.83,1106.37,654.59,1985.540039,0.4177052277406638,2626978851.34,0.35763109486096956,0.49891103637192163,0.587719947632313,1.6334348559320249,LOW,0.039843749999999956,0.10090984284532678,0.10456431535269717,0.0716586151368761,6.705484598046581,HIGH_VOL_OF_VOL,1.7299999999999986,0.12997746055597284,CONTANGO,1,3312769496.2466803,0.7929857040510452,WEAK_GEX,0.388661251499825,1.074728252761909,STRONG_DIX,1489.0075000000002,1.001895557947156,NEUTRAL_PUT,133.977,0.9506855654328729,LOW_SKEW,0.10090984284532678,0.10456431535269717,0.0716586151368761,0.2301293900184842,LOW_VOL_UP,2,1,BULLISH
2014-09-15,14.12,91.58,127.09,15.58,1492.21,1106.57,654.01,1984.130005,0.3898244740456025,2452802609.57,0.5330290798928099,0.6242408723066961,0.6910973349092072,1.5976533939967072,LOW,0.0608564988730278,0.11532385466034745,0.1786310517529215,0.07376425855513302,6.485835694050992,HIGH_VOL_OF_VOL,1.4600000000000009,0.1033994334277621,CONTANGO,1,3266023466.27268,0.7510058133076549,WEAK_GEX,0.38648702346838654,1.0086353496354554,NEUTRAL_DIX,1489.845,1.001587413455762,NEUTRAL_PUT,133.56,0.9515573525007487,LOW_SKEW,0.11532385466034745,0.1786310517529215,0.07376425855513302,0.3682170542635659,LOW_VOL_UP,1,1,NEUTRAL
2014-09-16,12.73,84.52,126.81,14.85,1494.29,1108.23,658.79,1998.97998,0.374041516869653,3233415804.025,0.5780743896864983,0.5895280598282905,0.6957729514739833,1.5798966770666825,LOW,-0.098441926345609,-0.057037037037037,0.03918367346938778,0.03327922077922074,6.6394344069128035,HIGH_VOL_OF_VOL,2.119999999999999,0.16653574234092688,CONTANGO,1,3283187934.91618,0.9848403040344229,NEUTRAL_GEX,0.38648284046791614,0.9678088590344648,NEUTRAL_DIX,1490.468,1.0025642952414946,NEUTRAL_PUT,132.97750000000002,0.9536199733037543,LOW_SKEW,-0.057037037037037,0.03918367346938778,0.03327922077922074,0.12356575463371589,LOW_VOL_DOWN,1,0,BULLISH
2014-09-17,12.65,81.52,138.13,14.62,1494.63,1108.68,659.61,2001.569946,0.416405677543038,3581607331.725,0.6147113143675088,0.5661919580185846,0.6969036783120903,1.573626047947153,LOW,-0.00628436763550666,-0.017857142857142905,0.023462783171521062,0.03603603603603589,6.4442687747035565,HIGH_VOL_OF_VOL,1.9699999999999989,0.1557312252964426,CONTANGO,1,3294042142.47818,1.087298576280654,NEUTRAL_GEX,0.38891745814172224,1.0706788004134773,STRONG_DIX,1490.964,1.002458811882782,NEUTRAL_PUT,132.9495,1.0389659231512718,NEUTRAL_SKEW,-0.017857142857142905,0.023462783171521062,0.03603603603603589,0.055926544240400666,NEUTRAL_VOL,1,0,BULLISH
2014-09-18,12.03,77.47,142.1,14.23,1494.94,1108.94,662.8,2011.359985,0.4109963736261442,4360835084.72,0.7876674425234759,0.6310141748649176,0.687240668794361,1.5676585425802125,LOW,-0.04901185770750993,-0.06015625000000013,-0.04825949367088622,0.021222410865874286,6.4397339983374895,HIGH_VOL_OF_VOL,2.200000000000001,0.1828761429758937,CONTANGO,1,3332964346.0672803,1.308395359784017,STRONG_GEX,0.3901198275444577,1.0535131634120993,STRONG_DIX,1491.422,1.0023588226538163,NEUTRAL_PUT,133.2815,1.0661644714382716,NEUTRAL_SKEW,-0.06015625000000013,-0.04825949367088622,0.021222410865874286,0.032618025751072866,LOW_VOL_DOWN,2,0,BULLISH
2014-09-19,12.11,77.7,146.08,14.38,1494.31,1102.92,,2010.400024,0.4041610541903992,2897473748.31,0.8385821367114489,0.6282683432281749,0.6738897301664913,1.5720116320914541,LOW,0.006650041562759723,-0.09015777610818942,0.0016542597187758634,0.029761904761904656,6.416184971098266,HIGH_VOL_OF_VOL,2.2700000000000014,0.1874483897605286,CONTANGO,1,3287797732.1827803,0.881281022840282,NEUTRAL_GEX,0.39073225928446076,1.0343682779879253,NEUTRAL_DIX,1491.781,1.0016952890538222,NEUTRAL_PUT,133.798,1.0917950940970718,HIGH_SKEW,-0.09015777610818942,0.0016542597187758634,0.029761904761904656,-0.038125496425734706,LOW_VOL_DOWN,0,1,BEARISH
2014-09-22,13.69,87.41,139.85,15.26,1486.81,1096.95,659.07,1994.290039,0.3716389365218622,2447234600.8,0.6640180720519309,0.6713303541744895,0.6888938502011109,1.5683726780153777,LOW,0.1304706853839801,-0.030453257790368227,0.08135860979462861,0.19354838709677402,6.384952520087655,HIGH_VOL_OF_VOL,1.5700000000000003,0.11468224981738498,CONTANGO,1,3246429412.10503,0.7538234442045605,WEAK_GEX,0.3891862014784904,0.954912931419543,NEUTRAL_DIX,1491.773,0.996673086320774,NEUTRAL_PUT,134.0355,1.0433802985030083,NEUTRAL_SKEW,-0.030453257790368227,0.08135860979462861,0.19354838709677402,0.13327814569536423,NEUTRAL_VOL,0,1,BEARISH
2014-09-23,14.93,91.9,132.46,16.07,1480.47,1092.05,656.49,1982.77002,0.3815791278111919,2240403437.585,1.2270778296471023,0.905418871752177,0.8413677773987415,1.579217114230919,LOW,0.09057706355003647,0.1728201099764335,0.10592592592592598,0.2760683760683762,6.155391828533155,HIGH_VOL_OF_VOL,1.1400000000000006,0.07635632953784331,CONTANGO,1,3174137651.10178,0.7058305857678636,WEAK_GEX,0.38936196639013665,0.9800113024620735,NEUTRAL_DIX,1491.3290000000002,0.9927185751769059,NEUTRAL_PUT,133.8875,0.9893380636728598,NEUTRAL_SKEW,0.1728201099764335,0.10592592592592598,0.2760683760683762,0.2631133671742809,LOW_VOL_UP,0,1,BEARISH
2014-09-24,13.27,86.21,126.9,15.22,1489.62,1099.13,659.97,1998.300049,0.3853987329594214,2883115197.15,1.2036112329200859,0.9020864703517427,0.809953052572313,1.570128826120497,LOW,-0.11118553248492968,0.04901185770750982,0.030279503105590022,0.14101461736887355,6.496608892238131,HIGH_VOL_OF_VOL,1.950000000000001,0.1469480030143181,CONTANGO,1,3128580862.57515,0.9215408914752787,NEUTRAL_GEX,0.3905179104520994,0.986891311881825,NEUTRAL_DIX,1491.3135,0.9988644238786814,NEUTRAL_PUT,133.5555,0.9501667845951683,LOW_SKEW,0.04901185770750982,0.030279503105590022,0.14101461736887355,0.10953177257525071,NEUTRAL_VOL,1,0,BULLISH
2014-09-25,15.64,96.72,132.24,16.59,1470.76,1084.26,653.0,1965.98999,0.409672014068235,1037470765.415,1.3901151031519698,1.179235157018023,0.9949952393446722,1.5767609397834508,MEDIUM_LOW,0.1785983421250943,0.30008312551953464,0.22187500000000004,0.32767402376910026,6.1841432225063935,HIGH_VOL_OF_VOL,0.9499999999999993,0.06074168797953959,FLAT,1,2995892250.137,0.3462977566591579,WEAK_GEX,0.391858281601274,1.0454596299309222,NEUTRAL_DIX,1490.349,0.986856098806387,NEUTRAL_PUT,133.397,0.9913266415286702,NEUTRAL_SKEW,0.30008312551953464,0.22187500000000004,0.32767402376910026,0.42181818181818187,LOW_VOL_UP,0,1,BEARISH
2014-09-26,14.85,90.63,130.49,16.02,1481.26,1092.98,656.67,1982.849976,0.3778088328846686,2353323446.96,0.9712260293109226,1.2571908720956848,1.0519429392182744,1.5825109987696109,LOW,-0.05051150895140666,0.22625928984310484,0.11570247933884281,0.2323651452282156,6.103030303030303,HIGH_VOL_OF_VOL,1.17,0.07878787878787878,CONTANGO,1,2949189035.7337503,0.7979561223258446,WEAK_GEX,0.39226481473249775,0.9631473909846151,NEUTRAL_DIX,1489.9175,0.9941892755806949,NEUTRAL_PUT,133.024,0.9809508058696176,NEUTRAL_SKEW,0.22625928984310484,0.11570247933884281,0.2323651452282156,0.021320495185694677,LOW_VOL_UP,0,1,BEARISH
2014-09-29,15.98,95.02,131.67,16.82,1478.72,1090.89,655.82,1977.800049,0.4035179892266285,2177290316.925,1.0450502380320938,1.463077426367942,1.193603456148256,1.618420545231308,MEDIUM_LOW,0.07609427609427621,0.16727538349159987,0.1317280453257792,0.333889816360601,5.946182728410513,HIGH_VOL_OF_VOL,0.8399999999999999,0.05256570713391739,FLAT,1,2879591714.1385,0.7561107730081066,WEAK_GEX,0.39328657360280767,1.0260151663203074,NEUTRAL_DIX,1489.3129999999999,0.9928873245583703,NEUTRAL_PUT,133.257,0.9880906819153964,NEUTRAL_SKEW,0.16727538349159987,0.1317280453257792,0.333889816360601,0.32504145936981765,LOW_VOL_UP,0,1,BEARISH
