DATE,VIX,VIX3M,DIX,GEX,SP500_returns
2008-02-14,25.54,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-15,25.02,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-19,25.59,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-20,24.4,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-21,25.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-22,24.06,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-25,23.03,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-26,21.9,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-27,22.69,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-28,23.53,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-02-29,26.54,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-03,26.28,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-04,25.52,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-05,24.6,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-06,27.55,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-07,27.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-10,29.38,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-11,26.36,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-12,27.22,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-13,27.29,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-14,31.16,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-17,32.24,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-18,25.79,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-19,29.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-20,26.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-24,25.73,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-25,25.72,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-26,26.08,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-27,25.88,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-28,25.71,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-03-31,25.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-01,22.68,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-02,23.43,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-03,23.21,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-04,22.45,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-07,22.42,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-08,22.36,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-09,22.81,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-10,21.98,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-11,23.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-14,23.82,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-15,22.78,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-16,20.53,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-17,20.37,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-18,20.13,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-21,20.5,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-22,20.87,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-23,20.26,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-24,20.06,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-25,19.59,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-28,19.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-29,20.24,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-04-30,20.79,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-01,18.88,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-02,18.18,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-05,18.9,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-06,18.21,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-07,19.73,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-08,19.4,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-09,19.41,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-12,17.79,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-13,17.98,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-14,17.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-15,16.3,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-16,16.47,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-19,17.01,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-20,17.58,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-21,18.59,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-22,18.05,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-23,19.55,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-27,19.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-28,19.07,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-29,18.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-05-30,17.83,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-02,19.83,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-03,20.24,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-04,20.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-05,18.63,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-06,23.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-09,23.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-10,23.18,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-11,24.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-12,23.33,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-13,21.22,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-16,20.95,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-17,21.13,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-18,22.24,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-19,21.58,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-20,22.87,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-23,22.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-24,22.42,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-25,21.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-26,23.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-27,23.44,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-06-30,23.95,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-01,23.65,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-02,25.92,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-03,24.79,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-07,25.78,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-08,23.15,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-09,25.23,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-10,25.59,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-11,27.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-14,28.48,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-15,28.54,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-16,25.1,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-17,25.01,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-18,24.05,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-21,23.05,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-22,21.18,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-23,21.31,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-24,23.44,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-25,22.91,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-28,24.23,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-29,22.03,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-30,21.21,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-07-31,22.94,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-01,22.57,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-04,23.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-05,21.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-06,20.23,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-07,21.15,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-08,20.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-11,20.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-12,21.17,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-13,21.55,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-14,20.34,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-15,19.58,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-18,20.98,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-19,21.28,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-20,20.42,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-21,19.82,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-22,18.81,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-25,20.97,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-26,20.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-27,19.76,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-28,19.43,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-08-29,20.65,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-02,21.99,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-03,21.43,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-04,24.03,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-05,23.06,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-08,22.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-09,25.47,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-10,24.52,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-11,24.39,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-12,25.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-15,31.7,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-16,30.3,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-17,36.22,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-18,33.1,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-19,32.07,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-22,33.85,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-23,35.72,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-24,35.19,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-25,32.82,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-26,34.74,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-29,46.72,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-09-30,39.39,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-01,39.81,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-02,45.26,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-03,45.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-06,52.05,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-07,53.68,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-08,57.53,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-09,63.92,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-10,69.95,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-13,54.99,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-14,55.13,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-15,69.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-16,67.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-17,70.33,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-20,52.97,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-21,53.11,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-22,69.65,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-23,67.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-24,79.13,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-27,80.06,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-28,66.96,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-29,69.96,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-30,62.9,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-10-31,59.89,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-03,53.68,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-04,47.73,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-05,54.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-06,63.68,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-07,56.1,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-10,59.98,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-11,61.44,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-12,66.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-13,59.83,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-14,66.31,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-17,69.15,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-18,67.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-19,74.26,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-20,80.86,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-21,72.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-24,64.7,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-25,60.9,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-26,54.92,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-11-28,55.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-01,68.51,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-02,62.98,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-03,60.72,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-04,63.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-05,59.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-08,58.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-09,58.91,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-10,55.73,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-11,55.78,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-12,54.28,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-15,56.76,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-16,52.37,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-17,49.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-18,47.34,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-19,44.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-22,44.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-23,45.02,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-24,44.21,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-26,43.38,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-29,43.9,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-30,41.63,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2008-12-31,40.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-02,39.19,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-05,39.08,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-06,38.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-07,43.39,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-08,42.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-09,42.82,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-12,45.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-13,43.27,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-14,49.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-15,51.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-16,46.11,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-20,56.65,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-21,46.42,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-22,47.29,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-23,47.27,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-26,45.69,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-27,42.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-28,39.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-29,42.63,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-01-30,44.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-02,45.52,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-03,43.06,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-04,43.85,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-05,43.73,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-06,43.37,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-09,43.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-10,46.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-11,44.53,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-12,41.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-13,42.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-17,48.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-18,48.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-19,47.08,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-20,49.3,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-23,52.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-24,45.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-25,44.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-26,44.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-02-27,46.35,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-02,52.65,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-03,50.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-04,47.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-05,50.17,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-06,49.33,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-09,49.68,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-10,44.37,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-11,43.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-12,41.18,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-13,42.36,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-16,43.74,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-17,40.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-18,40.06,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-19,43.68,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-20,45.89,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-23,43.23,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-24,42.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-25,42.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-26,40.36,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-27,41.04,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-30,45.54,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-03-31,44.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-01,42.28,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-02,42.04,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-03,39.7,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-06,40.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-07,40.39,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-08,38.85,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-09,36.53,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-13,37.81,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-14,37.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-15,36.17,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-16,35.79,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-17,33.94,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-20,39.18,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-21,37.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-22,38.1,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-23,37.15,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-24,36.82,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-27,38.32,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-28,37.95,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-29,36.08,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-04-30,36.5,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-01,35.3,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-04,34.53,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-05,33.36,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-06,32.45,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-07,33.44,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-08,32.05,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-11,32.87,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-12,31.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-13,33.65,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-14,31.37,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-15,33.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-18,30.24,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-19,28.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-20,29.03,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-21,31.35,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-22,32.63,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-26,30.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-27,32.36,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-28,31.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-05-29,28.92,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-01,30.04,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-02,29.63,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-03,31.02,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-04,30.18,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-05,29.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-08,29.77,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-09,28.27,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-10,28.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-11,28.11,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-12,28.15,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-15,30.81,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-16,32.68,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-17,31.54,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-18,30.03,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2009-06-19,27.99,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
